/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_211213.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_183201.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170200.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_234733.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173424.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181014_061758.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_165913.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_235301.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_172720.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173142.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_233816.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_024509.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_182739.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173642.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_030223.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_182017.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_173230.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173630.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_210937.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181014_061937.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_210143.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_174729.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_172040.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174154.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_181020.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_171119.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_180227.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_173926.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_024650.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_182152.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_183430.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_173630.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_001314.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_025001.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_210141.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173410.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173714.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_233541.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_001732.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170203.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_172955.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_024110.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174139.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_173553.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_184305.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_235340.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_204938.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_182403.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_211049.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_023848.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174224.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_181333.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_205849.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_025157.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_181912.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_180257.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174821.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173905.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_191146.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_025812.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_171411.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_182526.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170137.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_205742.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_030349.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_181507.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_174927.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_023933.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_233525.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_001510.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_023549.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170721.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_181754.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_183246.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173500.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_024537.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_181939.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_181830.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174150.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_180332.csv,3
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_182611.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_183401.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_182330.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_171438.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_025847.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_191122.csv,5
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170523.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_024240.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_210058.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_170628.csv,4
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_182026.csv,0
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_234649.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_173839.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_181804.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_183446.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_172355.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_183358.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_030551.csv,4
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_171213.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_234303.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181012_001741.csv,2
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_171104.csv,6
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174554.csv,4
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_190954.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_174103.csv,1
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181011_182354.csv,7
/Users/takashi/Documents/knowledge/qtable_1/qtable_1_20181013_183220.csv,7
